Ia,Ib,Ic,Voltage,Torque,Speed,Condition
461.0005157,51.95258017,-512.9530959,0.582388224,-246.8968926,150.3892008,BF
459.3357652,35.29758024,-494.6333454,0.586045222,-200.1202217,150.3451946,BF
458.8234778,21.03079162,-479.8542694,0.586519638,-160.2781913,150.3012009,BF
458.0879684,9.333430614,-467.421399,0.58240061,-127.5512183,150.2572198,BF
456.1096806,-0.145681879,-455.9639987,0.572787564,-100.7292435,150.2132512,BF
452.3311806,-8.219784737,-444.1113959,0.55739198,-77.43497142,150.1692954,BF
450.0230099,-11.71949662,-438.3035133,0.550345979,-67.26042622,150.1495144,BF
450.0230099,-11.71949662,-438.3035133,0.550345979,-67.26042622,150.1495144,BF
450.0230099,-11.71949662,-438.3035133,0.550345979,-67.26042622,150.1495144,BF
449.8824428,-11.91813416,-437.9643087,0.547969177,-66.68251153,150.1484,BF
449.7823944,-12.05871359,-437.7236808,0.547597029,-66.27340224,150.1476122,BF
449.2739361,-12.76362951,-436.5103066,0.545711105,-64.22054799,150.143673,BF
449.1477945,-12.9370867,-436.2107078,0.545243642,-63.71668894,150.1427104,BF
449.1477945,-12.9370867,-436.2107078,0.545243642,-63.71668894,150.1427104,BF
448.2324573,-14.16703378,-434.0654235,0.54187659,-60.12901232,150.1359068,BF
443.3546303,-20.38914077,-422.9654895,0.524220803,-41.8679666,150.1032558,BF
435.0983628,-31.83764279,-403.26072,0.493895153,-8.359305638,150.0538301,BF
427.3371627,-47.43990683,-379.8972559,0.461590001,36.3797755,150.0044203,BF
422.1835185,-68.65803537,-353.5254832,0.430528789,95.87726732,149.9550262,BF
421.9133641,-96.29690926,-325.6164549,0.404143366,171.818956,149.9056478,BF
423.9009014,-110.4975762,-313.4033251,0.394599644,210.2597067,149.8840122,BF
423.9009014,-110.4975762,-313.4033251,0.394599644,210.2597067,149.8840122,BF
423.9975599,-111.0195988,-312.977961,0.394450066,211.6665064,149.8832512,BF
424.0960944,-111.5430865,-312.5530079,0.394157827,213.0768882,149.8824901,BF
424.6171177,-114.1823301,-310.4347875,0.392730563,220.1821063,149.8786849,BF
427.953021,-127.9034379,-300.0495832,0.386480332,256.9900955,149.8596604,BF
442.471335,-166.4956257,-275.9757094,0.378055073,359.5181476,149.8109893,BF
466.3052219,-208.79142,-257.513802,0.381871119,470.075982,149.7623331,BF
499.5751176,-252.3853619,-247.1897557,0.398941635,582.0918041,149.7136915,BF
541.4658488,-294.3658134,-247.1000354,0.429153412,687.8394869,149.6650647,BF
590.2385941,-331.5898067,-258.6487874,0.4712738,779.1853528,149.6164528,BF
624.2547782,-351.6777132,-272.5770649,0.504087439,826.8983027,149.5850477,BF
624.2547782,-351.6777132,-272.5770649,0.504087439,826.8983027,149.5850477,BF
